base,visibility,dt,timezone,id,name,cod,coord.lon,coord.lat,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.humidity,wind.speed,wind.deg,wind.gust,clouds.all,sys.type,sys.id,sys.country,sys.sunrise,sys.sunset,rain.1h,snow.1h,main.sea_level,main.grnd_level,rain.3h,snow.3h,weather.id,weather.main,weather.description,weather.icon
stations,4023.0,1670426001.0,-21600.0,4738606.0,University Park,200.0,-96.7494,32.8612,16.81,17.05,12.88,19.94,1021.0,96.0,2.24,85.0,1.79,100.0,2.0,2003709.0,US,1670419003.0,1670455237.0,,,,,,,701,Mist,mist,50d
stations,4828.0,1670426201.0,-21600.0,4696376.0,Harris County,200.0,-95.3294,29.8673,22.57,23.28,21.21,23.52,1023.0,92.0,3.6,170.0,,100.0,2.0,2019509.0,US,1670418248.0,1670455311.0,,,,,,,701,Mist,mist,50d
stations,8047.0,1670426201.0,-21600.0,4718711.0,Pflugerville,200.0,-97.6001,30.4646,20.96,21.44,20.08,21.75,1021.0,89.0,4.12,190.0,,100.0,2.0,2011221.0,US,1670418873.0,1670455775.0,,,,,,,701,Mist,mist,50d
stations,3219.0,1670426446.0,-21600.0,4675146.0,Blue Mound,200.0,-97.313,32.8705,15.3,15.29,12.77,18.74,1020.0,92.0,2.06,10.0,,100.0,2.0,2011189.0,US,1670419140.0,1670455371.0,,,,,,,500,Rain,light rain,10d
stations,805.0,1670426446.0,-21600.0,4719457.0,Plano,200.0,-96.729,33.0411,16.06,16.2,12.72,18.7,1021.0,95.0,1.54,40.0,,100.0,2.0,2040303.0,US,1670419024.0,1670455206.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670426201.0,-28800.0,5324363.0,Apple Valley,200.0,-117.2438,34.4727,3.98,2.42,1.19,6.13,1016.0,91.0,1.79,262.0,3.13,2.0,2.0,2004609.0,US,1670424161.0,1670459920.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670426201.0,-28800.0,5401297.0,Tehachapi,200.0,-118.4537,35.1384,0.7,-1.37,-3.39,2.26,1021.0,91.0,1.79,288.0,2.24,14.0,2.0,2004371.0,US,1670424552.0,1670460110.0,,,,,,,701,Mist,mist,50d
stations,9656.0,1670426446.0,-21600.0,4701458.0,Jollyville,200.0,-97.7326,30.3901,20.86,21.33,20.06,21.77,1021.0,89.0,4.12,190.0,,100.0,2.0,2009803.0,US,1670418895.0,1670455817.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670426001.0,-18000.0,4143637.0,Middletown,200.0,-75.7268,39.4454,12.36,12.13,11.2,13.91,1021.0,95.0,0.45,184.0,3.13,100.0,2.0,2033024.0,US,1670414989.0,1670449157.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670426201.0,-18000.0,4149845.0,Campbell,200.0,-81.4823,28.2565,23.33,23.81,21.66,24.52,1027.0,80.0,1.54,0.0,,40.0,1.0,4549.0,US,1670414711.0,1670452199.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670426446.0,-28800.0,5359488.0,Inglewood,200.0,-118.371,33.9574,9.01,7.84,5.86,11.19,1022.0,88.0,2.24,76.0,3.58,40.0,2.0,2009902.0,US,1670424355.0,1670460267.0,,,,,,,500,Rain,light rain,10d
stations,10000.0,1670426446.0,-21600.0,4692051.0,Four Corners,200.0,-95.6423,29.6637,22.66,23.38,21.54,23.45,1024.0,92.0,2.06,180.0,,100.0,2.0,2031426.0,US,1670418296.0,1670455413.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670426446.0,-18000.0,4167060.0,Orange,200.0,-81.2714,28.464,23.45,23.86,21.16,24.88,1026.0,77.0,3.09,40.0,,40.0,2.0,2002643.0,US,1670414687.0,1670452122.0,,,,,,,701,Mist,mist,50d
stations,1207.0,1670426001.0,-28800.0,5388644.0,Romoland,200.0,-117.1921,33.7472,6.39,5.48,3.44,8.48,1020.0,93.0,1.54,160.0,,100.0,2.0,2008309.0,US,1670424041.0,1670460015.0,,,,,,,800,Clear,clear sky,01d
stations,9656.0,1670426446.0,-28800.0,5368618.0,Los Serranos,200.0,-117.7045,33.9889,7.77,7.06,5.94,10.48,1020.0,88.0,1.54,20.0,,75.0,2.0,2008916.0,US,1670424199.0,1670460102.0,,,,,,,741,Fog,fog,50d
stations,10000.0,1670425754.0,-28800.0,5380698.0,Palmdale,200.0,-118.0485,34.5769,2.34,-0.32,0.22,6.75,1020.0,85.0,2.57,150.0,,0.0,2.0,2011184.0,US,1670424369.0,1670460097.0,,,,,,,800,Clear,clear sky,01d
stations,9656.0,1670425754.0,-28800.0,5336537.0,Chino,200.0,-117.652,34.0206,7.44,5.74,5.62,9.88,1021.0,89.0,2.57,10.0,,75.0,2.0,2041498.0,US,1670424191.0,1670460085.0,,,,,,,800,Clear,clear sky,01d
stations,9656.0,1670426001.0,-21600.0,4671654.0,Austin,200.0,-97.7094,30.3076,20.98,21.54,20.04,21.96,1021.0,92.0,6.17,160.0,,100.0,2.0,2035052.0,US,1670418878.0,1670455823.0,,,,,,,802,Clouds,scattered clouds,03d
stations,8047.0,1670426201.0,-28800.0,5383527.0,Placentia,200.0,-117.879,33.8758,8.43,8.05,6.73,11.27,1020.0,89.0,1.34,96.0,2.68,0.0,2.0,2010054.0,US,1670424225.0,1670460161.0,,,,,,,701,Mist,mist,50d
stations,2414.0,1670426001.0,-18000.0,5098358.0,Garwood,200.0,-74.3208,40.6524,13.62,13.6,12.07,14.84,1021.0,98.0,2.06,160.0,,100.0,2.0,2037023.0,US,1670414865.0,1670448607.0,,,,,,,800,Clear,clear sky,01d
stations,4828.0,1670426446.0,-18000.0,5103500.0,Roselle,200.0,-74.2435,40.6632,13.8,13.77,12.14,14.9,1021.0,97.0,2.06,160.0,,100.0,2.0,2037023.0,US,1670414848.0,1670448586.0,,,,,,,701,Mist,mist,50d
stations,786.0,1670426446.0,-18000.0,4366476.0,Randallstown,200.0,-76.7876,39.361,10.8,10.44,9.96,11.77,1022.0,96.0,1.4,203.0,4.61,100.0,2.0,2005366.0,US,1670415229.0,1670449426.0,,,,,,,701,Mist,mist,50d
stations,8047.0,1670426201.0,-28800.0,5403783.0,Tulare,200.0,-119.3235,36.227,8.02,8.02,6.7,8.47,1023.0,94.0,0.0,0.0,,100.0,2.0,2013177.0,US,1670424929.0,1670460150.0,,,,,,,800,Clear,clear sky,01d
stations,10000.0,1670426446.0,-25200.0,5551498.0,Anthem,200.0,-112.1332,33.802,11.83,11.31,8.83,13.87,1019.0,86.0,1.54,70.0,,75.0,2.0,2007542.0,US,1670422834.0,1670458793.0,,,,,,,801,Clouds,few clouds,02d
stations,8047.0,1670426446.0,-28800.0,5398630.0,Stanton,200.0,-117.9943,33.7867,8.89,8.89,7.06,11.26,1021.0,89.0,0.0,0.0,,0.0,1.0,4154.0,US,1670424239.0,1670460202.0,,,,,,,741,Fog,fog,50d
stations,2414.0,1670426446.0,-18000.0,5112078.0,Central Islip,200.0,-73.2007,40.7709,13.45,13.28,12.54,14.36,1023.0,93.0,3.6,210.0,,100.0,2.0,2008229.0,US,1670414617.0,1670448317.0,0.14,,,,,,701,Mist,mist,50d
stations,9656.0,1670426446.0,-28800.0,5349755.0,Fontana,200.0,-117.4571,34.1385,6.51,6.51,3.79,8.73,1021.0,85.0,0.89,63.0,2.24,75.0,2.0,2013595.0,US,1670424162.0,1670460021.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670426446.0,-28800.0,5350207.0,Fountain Valley,200.0,-117.9729,33.6852,9.31,9.31,6.17,11.41,1021.0,90.0,0.0,0.0,,75.0,1.0,5876.0,US,1670424219.0,1670460212.0,,,,,,,721,Haze,haze,50d
stations,10000.0,1670426446.0,-28800.0,5376803.0,Newark,200.0,-122.0267,37.5442,5.72,3.31,2.7,9.66,1022.0,93.0,3.09,50.0,,0.0,2.0,2075054.0,US,1670425789.0,1670460588.0,,,,,,,800,Clear,clear sky,01d
stations,8047.0,1670426446.0,-28800.0,5406337.0,Villa Park,200.0,-117.8332,33.8182,8.52,8.52,6.67,10.92,1020.0,89.0,0.89,86.0,2.68,0.0,2.0,2043904.0,US,1670424205.0,1670460158.0,,,,,,,701,Mist,mist,50d
stations,402.0,1670426446.0,-28800.0,7260806.0,Arden-Arcade,200.0,-121.4144,38.6023,2.68,1.24,0.95,7.55,1023.0,97.0,1.54,130.0,,100.0,2.0,2043123.0,US,1670425817.0,1670460266.0,,,,,,,803,Clouds,broken clouds,04d
stations,10000.0,1670426446.0,-28800.0,5394136.0,Seaside,200.0,-121.8556,36.6101,5.63,3.59,3.25,7.17,1022.0,87.0,2.57,110.0,,0.0,1.0,4980.0,US,1670425597.0,1670460698.0,,,,,,,800,Clear,clear sky,01d
stations,10000.0,1670426001.0,-28800.0,5397166.0,Soquel,200.0,-121.9632,36.9845,5.86,5.14,3.05,8.99,1020.0,86.0,1.34,66.0,1.79,0.0,2.0,2002571.0,US,1670425683.0,1670460664.0,,,,,,,802,Clouds,scattered clouds,03d
stations,10000.0,1670426446.0,-28800.0,5411079.0,Yucca Valley,200.0,-116.3816,34.1323,3.54,1.42,0.96,7.02,1019.0,60.0,2.24,255.0,2.68,0.0,2.0,2009017.0,US,1670423903.0,1670459764.0,,,,,,,721,Haze,haze,50d
stations,10000.0,1670426446.0,-28800.0,5326305.0,Barstow Heights,200.0,-117.0594,34.8859,2.34,0.24,2.34,2.34,1021.0,82.0,2.03,243.0,2.26,0.0,1.0,3782.0,US,1670424178.0,1670459814.0,,,1021.0,939.0,,,721,Haze,haze,50d
stations,4828.0,1670426446.0,-21600.0,4733891.0,Spring Valley,200.0,-95.4942,29.7865,22.74,23.45,21.26,23.5,1022.0,91.0,3.6,170.0,,75.0,2.0,2012302.0,US,1670418276.0,1670455361.0,,,,,,,803,Clouds,broken clouds,04d
stations,9656.0,1670426002.0,-21600.0,4670783.0,Anderson Mill,200.0,-97.8493,30.4107,20.28,20.71,19.31,21.3,1021.0,90.0,3.09,160.0,,100.0,2.0,2010760.0,US,1670418926.0,1670455843.0,,,,,,,800,Clear,clear sky,01d
stations,402.0,1670426446.0,-28800.0,5342485.0,Delano,200.0,-119.2463,35.7478,4.05,4.05,4.02,7.34,1022.0,100.0,0.0,0.0,,100.0,1.0,3824.0,US,1670424836.0,1670460207.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670426446.0,-28800.0,5368453.0,Los Banos,200.0,-120.8247,37.0554,3.89,3.89,3.87,4.58,1024.0,96.0,1.25,346.0,1.34,8.0,2.0,2004582.0,US,1670425421.0,1670460379.0,,,,,,,800,Clear,clear sky,01d
stations,3219.0,1670426446.0,-21600.0,4677551.0,Burleson,200.0,-97.3509,32.5257,17.42,17.65,14.22,20.95,1021.0,93.0,2.68,135.0,4.47,100.0,1.0,4165.0,US,1670419100.0,1670455429.0,0.14,,,,,,800,Clear,clear sky,01d
stations,10000.0,1670425754.0,-18000.0,4141402.0,Bellefonte,200.0,-75.5339,39.7662,12.18,11.88,11.2,13.4,1021.0,93.0,1.34,190.0,2.24,100.0,2.0,2012135.0,US,1670414999.0,1670449055.0,,,,,,,800,Clear,clear sky,01d
stations,8047.0,1670426446.0,-28800.0,5397777.0,South San Jose Hills,200.0,-117.9108,34.0367,7.69,7.69,4.91,10.58,1021.0,91.0,0.0,0.0,,0.0,2.0,2009710.0,US,1670424256.0,1670460145.0,,,,,,,721,Haze,haze,50d
stations,4023.0,1670426446.0,-18000.0,4839373.0,New Haven,200.0,-72.9229,41.3617,13.57,13.46,12.72,14.75,1023.0,95.0,4.12,170.0,,100.0,2.0,2009498.0,US,1670414658.0,1670448142.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670426446.0,-25200.0,5306611.0,Nogales,200.0,-110.9383,31.3592,8.78,6.99,6.67,12.23,1020.0,71.0,3.09,170.0,,40.0,1.0,5198.0,US,1670422199.0,1670458854.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670426201.0,-28800.0,5570065.0,Red Bluff,200.0,-122.2384,40.1944,0.01,-2.55,-1.01,2.17,1022.0,80.0,2.09,345.0,3.88,0.0,2.0,2034090.0,US,1670426290.0,1670460189.0,,,1022.0,1011.0,,,741,Fog,fog,50d
stations,4828.0,1670426446.0,-21600.0,4684955.0,Dalworthington Gardens,200.0,-97.0605,32.6415,17.03,17.27,13.94,20.6,1021.0,95.0,3.09,110.0,,100.0,2.0,2040039.0,US,1670419047.0,1670455343.0,,,,,,,701,Mist,mist,50d
stations,6437.0,1670426446.0,-21600.0,4741616.0,White Settlement,200.0,-97.4815,32.7589,15.64,15.71,13.25,19.99,1024.0,94.0,2.06,10.0,,100.0,2.0,2074809.0,US,1670419164.0,1670455427.0,,,,,,,800,Clear,clear sky,01d
stations,10000.0,1670426446.0,-28800.0,5379524.0,Orange,200.0,-117.7419,33.6997,8.84,8.84,6.6,10.87,1020.0,87.0,0.89,33.0,1.79,75.0,2.0,2011653.0,US,1670424166.0,1670460154.0,,,,,,,741,Fog,fog,50n
stations,10000.0,1670426201.0,-28800.0,5342707.0,Desert Hills Trailer Park,200.0,-116.4899,33.8185,8.76,8.76,5.51,11.76,1020.0,65.0,0.0,0.0,,0.0,1.0,5412.0,US,1670423883.0,1670459836.0,,,,,,,800,Clear,clear sky,01d
stations,6437.0,1670426001.0,-28800.0,5394329.0,Selma,200.0,-119.6303,36.5794,6.68,6.68,3.79,8.28,1022.0,100.0,0.0,0.0,,9.0,1.0,5145.0,US,1670425058.0,1670460168.0,,,,,,,800,Clear,clear sky,01d
stations,8047.0,1670426201.0,-18000.0,4370219.0,Springdale,200.0,-76.8541,38.9405,11.53,11.22,10.51,12.34,1023.0,95.0,4.12,180.0,,100.0,1.0,3614.0,US,1670415173.0,1670449514.0,0.91,,,,,,701,Mist,mist,50d
stations,10000.0,1670426446.0,-18000.0,4372183.0,Upper Marlboro,200.0,-76.7389,38.8193,11.77,11.54,10.78,12.6,1023.0,97.0,3.09,210.0,,100.0,2.0,20097.0,US,1670415125.0,1670449507.0,3.89,,,,,,800,Clear,clear sky,01d
stations,10000.0,1670426446.0,-28800.0,5512862.0,Sparks,200.0,-119.7406,39.425,-6.11,-8.8,-10.44,-3.4,1019.0,86.0,1.54,280.0,,0.0,2.0,2041317.0,US,1670425555.0,1670459724.0,,,,,,,802,Clouds,scattered clouds,03d
stations,10000.0,1670426201.0,-25200.0,5774886.0,Foothills,200.0,-111.9822,40.5106,-3.49,-6.21,-6.27,-1.82,1017.0,83.0,1.79,264.0,1.79,100.0,2.0,2005969.0,US,1670423883.0,1670457671.0,,,,,,,800,Clear,clear sky,01d
stations,10000.0,1670426446.0,-28800.0,5366375.0,Lincoln,200.0,-121.3029,38.8683,3.7,3.7,0.76,7.79,1022.0,81.0,1.11,101.0,1.22,0.0,2.0,2010271.0,US,1670425835.0,1670460194.0,,,1022.0,1017.0,,,803,Clouds,broken clouds,04d
stations,10000.0,1670426003.0,-28800.0,5374764.0,Morgan Hill,200.0,-121.6315,37.1343,4.17,4.17,2.53,8.48,1022.0,90.0,0.0,0.0,,40.0,2.0,2005128.0,US,1670425627.0,1670460560.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670426446.0,-25200.0,5777107.0,Layton,200.0,-111.9782,41.072,-4.81,-11.03,-7.48,-1.33,1022.0,79.0,5.14,110.0,,100.0,2.0,2029225.0,US,1670423984.0,1670457568.0,,,,,,,741,Fog,fog,50d
stations,10000.0,1670426446.0,-28800.0,5377266.0,North Auburn,200.0,-121.1,38.939,1.89,-1.3,-1.65,5.25,1022.0,86.0,3.09,100.0,,0.0,1.0,3345.0,US,1670425798.0,1670460134.0,,,,,,,803,Clouds,broken clouds,04d
stations,10000.0,1670426446.0,-18000.0,4146166.0,Apopka,200.0,-81.541,28.6862,22.84,23.37,21.02,24.84,1021.0,84.0,0.45,303.0,1.79,0.0,2.0,2032480.0,US,1670414781.0,1670452158.0,,,,,,,741,Fog,fog,50d
stations,10000.0,1670426201.0,-18000.0,7260320.0,Zephyrhills West,200.0,-82.249,28.22,23.37,23.8,20.93,25.38,1027.0,78.0,2.06,20.0,,0.0,2.0,2020489.0,US,1670414890.0,1670452388.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670426446.0,-28800.0,5384690.0,Poway,200.0,-117.0352,32.937,7.76,5.76,5.05,10.34,1021.0,89.0,3.09,80.0,,75.0,2.0,2006975.0,US,1670423885.0,1670460095.0,,,,,,,721,Haze,haze,50d
stations,4828.0,1670426201.0,-18000.0,4560229.0,Parkesburg,200.0,-75.9364,39.9814,10.62,10.17,9.67,11.83,1020.0,93.0,2.06,0.0,,100.0,2.0,2010386.0,US,1670415133.0,1670449114.0,,,,,,,800,Clear,clear sky,01d
stations,10000.0,1670426446.0,-28800.0,5379759.0,Oroville,200.0,-121.5713,39.5231,2.23,0.73,-0.12,4.66,1021.0,87.0,1.54,120.0,,0.0,2.0,2030640.0,US,1670426012.0,1670460146.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670426446.0,-18000.0,4832294.0,Revere,200.0,-71.0237,42.4048,11.87,11.59,10.12,13.42,1023.0,95.0,5.66,160.0,,100.0,2.0,2019747.0,US,1670414398.0,1670447490.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670425754.0,-28800.0,5327098.0,Beaumont,200.0,-116.9553,33.9254,4.03,4.03,1.69,6.34,1020.0,93.0,0.47,286.0,2.0,48.0,2.0,2075953.0,US,1670424010.0,1670459932.0,,,,,,,802,Clouds,scattered clouds,03d
stations,10000.0,1670426446.0,-28800.0,5364499.0,Lake Elsinore,200.0,-117.3409,33.693,6.68,6.68,3.8,8.9,1022.0,91.0,1.06,142.0,1.38,6.0,2.0,2004899.0,US,1670424069.0,1670460059.0,,,1022.0,974.0,,,741,Fog,fog,50d
stations,805.0,1670426201.0,-18000.0,4503736.0,Ramblewood,200.0,-74.9616,39.9382,13.06,12.88,11.86,14.05,1022.0,94.0,2.06,230.0,,100.0,2.0,2013562.0,US,1670414891.0,1670448888.0,,,,,,,803,Clouds,broken clouds,04d
stations,4828.0,1670426446.0,-18000.0,5100854.0,Maplewood,200.0,-74.291,40.7173,13.71,13.67,12.07,14.79,1022.0,97.0,2.06,160.0,,100.0,2.0,2037023.0,US,1670414869.0,1670448588.0,,,,,,,803,Clouds,broken clouds,04d
stations,2414.0,1670426447.0,-18000.0,4500653.0,Barrington,200.0,-75.0456,39.8698,12.95,12.76,11.48,14.35,1022.0,94.0,2.06,220.0,,100.0,2.0,2006410.0,US,1670414900.0,1670448920.0,,,,,,,800,Clear,clear sky,01d
stations,4828.0,1670426201.0,-18000.0,5098430.0,Glen Ridge,200.0,-74.1982,40.786,13.75,13.66,12.48,14.74,1022.0,95.0,2.06,160.0,,100.0,2.0,2004932.0,US,1670414859.0,1670448553.0,,,,,,,701,Mist,mist,50d
stations,2414.0,1670426446.0,-18000.0,4501940.0,Glendora,200.0,-75.0932,39.8194,13.12,12.94,11.63,14.5,1020.0,94.0,2.06,220.0,,100.0,2.0,2033425.0,US,1670414902.0,1670448940.0,,,,,,,701,Mist,mist,50d
stations,2414.0,1670426201.0,-18000.0,4500561.0,Atlantic,200.0,-74.6167,39.4356,13.93,13.86,11.56,16.14,1021.0,95.0,3.6,180.0,,100.0,1.0,3222.0,US,1670414721.0,1670448893.0,,,,,,,701,Mist,mist,50d
stations,4828.0,1670426446.0,-18000.0,5100506.0,Linden,200.0,-74.2489,40.6179,13.81,13.7,12.18,14.95,1021.0,94.0,2.06,160.0,,100.0,1.0,4686.0,US,1670414841.0,1670448596.0,,,,,,,741,Fog,fog,50d
stations,4828.0,1670426446.0,-18000.0,5099836.0,Jersey City,200.0,-74.0959,40.7209,13.9,13.83,12.21,14.97,1022.0,95.0,2.06,160.0,,100.0,2.0,2009754.0,US,1670414823.0,1670448541.0,,,,,,,800,Clear,clear sky,01d
stations,805.0,1670426447.0,-18000.0,4500771.0,Berlin,200.0,-74.9356,39.8062,13.02,12.81,11.72,14.73,1021.0,93.0,0.0,0.0,,100.0,2.0,2005272.0,US,1670414862.0,1670448905.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670426447.0,-18000.0,4504871.0,Williamstown,200.0,-75.0263,39.7194,13.09,12.86,11.6,14.71,1021.0,92.0,2.24,198.0,4.47,100.0,2.0,2013068.0,US,1670414869.0,1670448942.0,,,,,,,701,Mist,mist,50d
stations,4828.0,1670426446.0,-18000.0,7259197.0,Whitesboro-Burleigh,200.0,-74.854,39.0462,13.99,13.87,12.75,16.69,1022.0,93.0,4.12,190.0,,100.0,1.0,6276.0,US,1670414711.0,1670449016.0,,,,,,,701,Mist,mist,50d
stations,8047.0,1670426446.0,-18000.0,4504225.0,South Vineland,200.0,-75.0371,39.4315,14.06,14.13,12.08,15.05,1022.0,100.0,1.54,0.0,,100.0,1.0,4902.0,US,1670414821.0,1670448994.0,,,,,,,701,Mist,mist,50d
stations,2414.0,1670426001.0,-18000.0,5100007.0,Kenilworth,200.0,-74.3032,40.6868,13.63,13.61,12.03,14.8,1022.0,98.0,2.06,160.0,,100.0,2.0,2037023.0,US,1670414867.0,1670448596.0,,,,,,,741,Fog,fog,50d
stations,2816.0,1670426001.0,-18000.0,5097206.0,Delanco,200.0,-74.9385,40.0255,13.02,12.83,11.85,14.1,1022.0,94.0,2.06,230.0,,100.0,2.0,2004517.0,US,1670414901.0,1670448867.0,,,,,,,800,Clear,clear sky,01d
stations,2414.0,1670426001.0,-18000.0,4828875.0,Oak Valley,200.0,-75.1805,39.7862,12.97,12.78,11.45,14.12,1020.0,94.0,2.06,220.0,,100.0,2.0,2033425.0,US,1670414917.0,1670448967.0,,,,,,,801,Clouds,few clouds,02d
stations,2414.0,1670426001.0,-18000.0,4500458.0,Absecon,200.0,-74.4936,39.4159,13.59,13.49,11.68,16.25,1021.0,95.0,3.6,180.0,,100.0,2.0,2074429.0,US,1670414688.0,1670448866.0,,,,,,,701,Mist,mist,50d
stations,805.0,1670426001.0,-18000.0,4501956.0,Golden Triangle,200.0,-75.0386,39.9245,13.01,12.82,11.85,14.12,1022.0,94.0,2.06,230.0,,100.0,2.0,2032782.0,US,1670414907.0,1670448909.0,,,,,,,804,Clouds,overcast clouds,04d
stations,10000.0,1670426201.0,-28800.0,5410902.0,Yorba Linda,200.0,-117.7501,33.8717,8.28,8.28,6.48,11.02,1019.0,90.0,0.45,94.0,2.24,0.0,2.0,2006065.0,US,1670424193.0,1670460131.0,,,,,,,802,Clouds,scattered clouds,03d
stations,402.0,1670426001.0,-28800.0,5388564.0,Rohnert Park,200.0,-122.7202,38.3462,3.52,2.2,-0.06,8.49,1023.0,93.0,1.54,300.0,,100.0,2.0,2008152.0,US,1670426088.0,1670460622.0,,,,,,,802,Clouds,scattered clouds,03d
stations,10000.0,1670426447.0,-28800.0,5378566.0,Oakley,200.0,-121.7377,37.9645,3.93,3.93,0.99,9.36,1021.0,90.0,0.45,247.0,1.34,0.0,2.0,2010821.0,US,1670425788.0,1670460450.0,,,,,,,804,Clouds,overcast clouds,04d
stations,10000.0,1670426001.0,-28800.0,5392281.0,San Lorenzo,200.0,-122.1208,37.6663,6.4,4.13,2.69,9.69,1021.0,91.0,3.09,50.0,,0.0,1.0,4446.0,US,1670425831.0,1670460591.0,,,,,,,802,Clouds,scattered clouds,03d
stations,805.0,1670426447.0,-21600.0,5043439.0,Robbinsdale,200.0,-93.3258,45.0194,-9.04,-15.93,-10.49,-7.51,1027.0,84.0,4.63,350.0,,100.0,2.0,2021124.0,US,1670420281.0,1670452316.0,,0.58,,,,,701,Mist,mist,50d
stations,8047.0,1670426001.0,-18000.0,4366919.0,Riverdale Park,200.0,-76.9392,38.9639,11.71,11.42,10.63,12.56,1022.0,95.0,3.13,225.0,5.36,100.0,2.0,2008951.0,US,1670415198.0,1670449531.0,1.22,,,,,,721,Haze,haze,50d
stations,3219.0,1670426001.0,-18000.0,4746535.0,Belmont,200.0,-77.5258,39.0905,10.47,10.08,9.24,12.07,1021.0,96.0,3.09,180.0,,100.0,1.0,4624.0,US,1670415360.0,1670449650.0,,,,,,,800,Clear,clear sky,01d
stations,4828.0,1670426447.0,-18000.0,4501057.0,Cape May Court House,200.0,-74.822,39.0894,13.95,13.88,12.77,16.66,1023.0,95.0,4.12,190.0,,100.0,1.0,6276.0,US,1670414711.0,1670449001.0,,,,,,,721,Haze,haze,50d
stations,10000.0,1670426447.0,-21600.0,4067994.0,Hoover,200.0,-86.7955,33.384,20.76,21.32,19.89,21.47,1023.0,93.0,3.09,200.0,,100.0,2.0,2006051.0,US,1670416689.0,1670452773.0,,,,,,,701,Mist,mist,50d
stations,64.0,1670426447.0,-18000.0,5124931.0,Livingston Manor,200.0,-74.9091,41.9308,10.31,9.96,9.82,12.14,1022.0,98.0,1.48,147.0,2.97,100.0,2.0,2039290.0,US,1670415241.0,1670448513.0,,,1022.0,972.0,,,701,Mist,mist,50d
stations,10000.0,1670426447.0,-18000.0,4574324.0,Charleston,200.0,-79.9506,32.8193,22.08,22.54,20.55,23.98,1026.0,84.0,2.57,270.0,,20.0,2.0,2008639.0,US,1670414963.0,1670451211.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670426201.0,-28800.0,5373614.0,Mission Canyon,200.0,-119.7453,34.4336,8.43,7.56,3.69,11.32,1022.0,82.0,1.79,132.0,2.68,0.0,2.0,2010150.0,US,1670424755.0,1670460526.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670426447.0,-18000.0,4142290.0,Dover,200.0,-75.5472,39.1949,14.36,13.97,12.15,15.55,1021.0,81.0,5.14,220.0,,100.0,2.0,2009944.0,US,1670414903.0,1670449157.0,,,,,,,804,Clouds,overcast clouds,04d
stations,805.0,1670426447.0,-21600.0,5043944.0,Rowland,200.0,-93.4023,44.8888,-8.75,-15.14,-10.07,-7.35,1027.0,83.0,4.12,20.0,,100.0,2.0,2002101.0,US,1670420272.0,1670452362.0,,0.25,,,,,701,Mist,mist,50d
stations,10000.0,1670426447.0,-28800.0,5342707.0,Desert Hills Trailer Park,200.0,-116.475,33.7862,9.38,7.45,5.65,12.75,1019.0,63.0,3.58,309.0,6.71,0.0,1.0,5412.0,US,1670423874.0,1670459837.0,,,,,,,803,Clouds,broken clouds,04d
stations,6437.0,1670426201.0,-18000.0,4353084.0,Derwood,200.0,-77.1874,39.1154,10.67,10.33,9.08,11.88,1022.0,97.0,1.54,190.0,,100.0,2.0,2003836.0,US,1670415283.0,1670449565.0,,,,,,,701,Mist,mist,50d
stations,5620.0,1670426447.0,-18000.0,5143364.0,Water Mill,200.0,-72.3721,40.8974,13.69,13.49,12.75,14.52,1024.0,91.0,0.89,191.0,4.02,100.0,2.0,2001649.0,US,1670414441.0,1670448095.0,4.52,,,,,,500,Rain,light rain,10d
stations,402.0,1670426447.0,-18000.0,4843564.0,Stamford,200.0,-73.545,41.0675,13.61,13.53,12.54,14.93,1021.0,96.0,1.54,140.0,,100.0,2.0,2010292.0,US,1670414754.0,1670448345.0,,,,,,,701,Mist,mist,50d
stations,3219.0,1670426447.0,-21600.0,4728147.0,Shavano Park,200.0,-98.5833,29.5506,19.99,20.47,19.19,21.14,1022.0,93.0,4.12,150.0,,100.0,2.0,2007179.0,US,1670418987.0,1670456134.0,,,,,,,721,Haze,haze,50d
stations,10000.0,1670426001.0,-28800.0,5365425.0,Lathrop,200.0,-121.285,37.8094,3.61,3.61,2.02,5.67,1022.0,90.0,0.0,0.0,,0.0,2.0,58095.0,US,1670425654.0,1670460367.0,,,,,,,803,Clouds,broken clouds,04d
stations,1207.0,1670426447.0,-18000.0,4462525.0,Croatan Shores,200.0,-75.6516,35.9925,17.07,17.42,17.01,18.88,1025.0,99.0,2.06,250.0,,100.0,1.0,4082.0,US,1670414405.0,1670449706.0,,,,,,,800,Clear,clear sky,01d
